id,make_id,make_desc,model_id,model_desc,variant_id,variant_desc,search_string,motor_flag,fuel_type_id,fuel_type_desc,seating_capacity,vehicle_image,search_count,cc,segment_id,segment_desc
33487,1000009,AUDI,1002174,A8 L,1012007,L 4.0 TFSI QUATTRO,AUDI A8 L L 4.0 TFSI QUATTRO (3993 cc),Car,1,Petrol,4,audiA6.jpg,0,3993,1000013,Luxury
33489,1000009,AUDI,1002175,Q3,1011528,35 TDI DYNAMIC EDITION,AUDI Q3 35 TDI DYNAMIC EDITION (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33491,1000009,AUDI,1002175,Q3,1011535,35 TDI PREMIUM PLUS,AUDI Q3 35 TDI PREMIUM PLUS (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33493,1000009,AUDI,1002175,Q3,1011584,1.4 TFSI,AUDI Q3 1.4 TFSI (1395 cc),Car,1,Petrol,5,audiQ5.jpg,0,1395,1000016,SUV
33495,1000009,AUDI,1002175,Q3,1008006,30 TDI PREMIUM FWD,AUDI Q3 30 TDI PREMIUM FWD (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33497,1000009,AUDI,1002175,Q3,1008007,30 TFSI PREMIUM,AUDI Q3 30 TFSI PREMIUM (1395 cc),Car,1,Petrol,5,audiQ5.jpg,0,1395,1000016,SUV
33499,1000009,AUDI,1002175,Q3,1008008,35 TDI QUATTRO PREMIUM PLUS,AUDI Q3 35 TDI QUATTRO PREMIUM PLUS (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33501,1000009,AUDI,1002175,Q3,1008009,35 TDI QUATTRO TECHNOLOGY,AUDI Q3 35 TDI QUATTRO TECHNOLOGY (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33503,1000009,AUDI,1002175,Q3,1008010,2.0 TDI BASE GRADE,AUDI Q3 2.0 TDI BASE GRADE (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33505,1000009,AUDI,1002175,Q3,1008011,2.0 TDI QUATTRO DYNAMIC,AUDI Q3 2.0 TDI QUATTRO DYNAMIC (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33507,1000009,AUDI,1002175,Q3,1008012,2.0 TDI QUATTRO PREMIUM,AUDI Q3 2.0 TDI QUATTRO PREMIUM (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33509,1000009,AUDI,1002175,Q3,1008013,2.0 TDI QUATTRO PREMIUM PLUS,AUDI Q3 2.0 TDI QUATTRO PREMIUM PLUS (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33511,1000009,AUDI,1002175,Q3,1008014,2.0 TDI S EDITION,AUDI Q3 2.0 TDI S EDITION (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33513,1000009,AUDI,1002175,Q3,1008015,2.0 TFSI QUATTRO,AUDI Q3 2.0 TFSI QUATTRO (1984 cc),Car,1,Petrol,5,audiQ5.jpg,0,1984,1000016,SUV
33515,1000009,AUDI,1002175,Q3,1008016,2.0 TFSI QUATTRO PREMIUM PLUS,AUDI Q3 2.0 TFSI QUATTRO PREMIUM PLUS (1968 cc),Car,1,Petrol,5,audiQ5.jpg,0,1968,1000016,SUV
33517,1000009,AUDI,1002175,Q3,1008017,30 TDI S,AUDI Q3 30 TDI S (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33519,1000009,AUDI,1002175,Q3,1008018,35 TDI PREMIUM,AUDI Q3 35 TDI PREMIUM (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33521,1000009,AUDI,1002175,Q3,1008019,35 TDI TECHNOLOGY,AUDI Q3 35 TDI TECHNOLOGY (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33523,1000009,AUDI,1002176,Q5,1008020,30 TDI DESIGN EDITION,AUDI Q5 30 TDI DESIGN EDITION (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33525,1000009,AUDI,1002176,Q5,1008021,30 TDI PREMIUM EDITION,AUDI Q5 30 TDI PREMIUM EDITION (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33527,1000009,AUDI,1002176,Q5,1008022,30 TDI SPORTS EDITION,AUDI Q5 30 TDI SPORTS EDITION (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33529,1000009,AUDI,1002176,Q5,1008023,2.0 TDI QUATTRO,AUDI Q5 2.0 TDI QUATTRO (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33531,1000009,AUDI,1002176,Q5,1008024,2.0 TFSI QUATTRO,AUDI Q5 2.0 TFSI QUATTRO (1984 cc),Car,1,Petrol,5,audiQ5.jpg,0,1984,1000016,SUV
33533,1000009,AUDI,1002176,Q5,1008025,3.0 TDI QUATTRO,AUDI Q5 3.0 TDI QUATTRO (2967 cc),Car,2,Diesel,5,audiQ5.jpg,0,2967,1000016,SUV
33535,1000009,AUDI,1002176,Q5,1008026,2.0 TDI QUATTRO PREMIUM,AUDI Q5 2.0 TDI QUATTRO PREMIUM (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33537,1000009,AUDI,1002176,Q5,1008027,2.0 TDI QUATTRO PREMIUM PLUS,AUDI Q5 2.0 TDI QUATTRO PREMIUM PLUS (1984 cc),Car,2,Diesel,5,audiQ5.jpg,0,1984,1000016,SUV
33539,1000009,AUDI,1002176,Q5,1008028,2.0 TDI TECHNOLOGY PACK,AUDI Q5 2.0 TDI TECHNOLOGY PACK (2967 cc),Car,2,Diesel,5,audiQ5.jpg,0,2967,1000016,SUV
33541,1000009,AUDI,1002176,Q5,1008029,2.0 TFSI QUATTRO PREMIUM,AUDI Q5 2.0 TFSI QUATTRO PREMIUM (1984 cc),Car,1,Petrol,5,audiQ5.jpg,0,1984,1000016,SUV
33543,1000009,AUDI,1002176,Q5,1008030,2.0 TFSI QUATTRO PREMIUM PLUS,AUDI Q5 2.0 TFSI QUATTRO PREMIUM PLUS (1984 cc),Car,1,Petrol,5,audiQ5.jpg,0,1984,1000016,SUV
33545,1000009,AUDI,1002176,Q5,1008031,2.0 TFSI TECHNOLOGY PACK,AUDI Q5 2.0 TFSI TECHNOLOGY PACK (1395 cc),Car,1,Petrol,5,audiQ5.jpg,0,1395,1000016,SUV
33547,1000009,AUDI,1002176,Q5,1008032,3.0 TDI QUATTRO PREMIUM PLUS,AUDI Q5 3.0 TDI QUATTRO PREMIUM PLUS (2967 cc),Car,2,Diesel,5,audiQ5.jpg,0,2967,1000016,SUV
33549,1000009,AUDI,1002176,Q5,1008033,3.0 TDI QUATTRO TECHNOLOGY PACK,AUDI Q5 3.0 TDI QUATTRO TECHNOLOGY PACK (2967 cc),Car,2,Diesel,5,audiQ5.jpg,0,2967,1000016,SUV
33551,1000009,AUDI,1002176,Q5,1011547,45 TDI QUATTRO TECHNOLOGY,AUDI Q5 45 TDI QUATTRO TECHNOLOGY (2967 cc),Car,2,Diesel,5,audiQ5.jpg,0,2967,1000016,SUV
33553,1000009,AUDI,1002176,Q5,1011539,2.0 TDI,AUDI Q5 2.0 TDI (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33555,1000009,AUDI,1002176,Q5,1011542,2.0 TDI BUSINESS EDI,AUDI Q5 2.0 TDI BUSINESS EDI (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33557,1000009,AUDI,1002176,Q5,1011801,45 TDI TECHNOLOGY S LINE,AUDI Q5 45 TDI TECHNOLOGY S LINE (2967 cc),Car,2,Diesel,5,audiQ5.jpg,0,2967,1000016,SUV
33559,1000009,AUDI,1002176,Q5,1011803,35 TDI PREMIUM PLUS,AUDI Q5 35 TDI PREMIUM PLUS (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33561,1000009,AUDI,1002176,Q5,1011804,35 TDI TECHNOLOGY,AUDI Q5 35 TDI TECHNOLOGY (1968 cc),Car,2,Diesel,5,audiQ5.jpg,0,1968,1000016,SUV
33563,1000009,AUDI,1002177,Q7,1012003,4.2 TDI,AUDI Q7 4.2 TDI (4163 cc),Car,2,Diesel,5,audiQ7.jpg,0,4163,1000016,SUV
33565,1000009,AUDI,1002177,Q7,1012004,3.0 TDI QUATTRO 5 SEATER,AUDI Q7 3.0 TDI QUATTRO 5 SEATER (2967 cc),Car,2,Diesel,5,audiQ7.jpg,0,2967,1000016,SUV
33567,1000009,AUDI,1002177,Q7,1012005,3.0 TDI NAV PACK 6 SEATER,AUDI Q7 3.0 TDI NAV PACK 6 SEATER (2967 cc),Car,2,Diesel,6,audiQ7.jpg,0,2967,1000016,SUV
33569,1000009,AUDI,1002177,Q7,1008034,40 TFSI Premium Plus,AUDI Q7 40 TFSI Premium Plus (1984 cc),Car,1,Petrol,7,audiQ7.jpg,0,1984,1000016,SUV
33571,1000009,AUDI,1002177,Q7,1008035,40 TFSI Technology Pack,AUDI Q7 40 TFSI Technology Pack (1984 cc),Car,1,Petrol,7,audiQ7.jpg,0,1984,1000016,SUV
33573,1000009,AUDI,1002177,Q7,1008036,45 TDI PREMIUM PLUS,AUDI Q7 45 TDI PREMIUM PLUS (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33575,1000009,AUDI,1002177,Q7,1008037,45 TDI TECHNOLOGY PACK,AUDI Q7 45 TDI TECHNOLOGY PACK (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33577,1000009,AUDI,1002177,Q7,1008038,3.0 TDI QUATTRO,AUDI Q7 3.0 TDI QUATTRO (4945 cc),Car,2,Diesel,7,audiQ7.jpg,0,4945,1000016,SUV
33579,1000009,AUDI,1002177,Q7,1008039,3.6 FSI QUATTRO,AUDI Q7 3.6 FSI QUATTRO (3597 cc),Car,1,Petrol,7,audiQ7.jpg,0,3597,1000016,SUV
33581,1000009,AUDI,1002177,Q7,1008040,4.2 FSI QUATTRO,AUDI Q7 4.2 FSI QUATTRO (4163 cc),Car,1,Petrol,7,audiQ7.jpg,0,4163,1000016,SUV
33583,1000009,AUDI,1002177,Q7,1008041,3.0 TDI QUATTRO PREMIUM,AUDI Q7 3.0 TDI QUATTRO PREMIUM (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33585,1000009,AUDI,1002177,Q7,1008042,3.0 TDI QUATTRO PREMIUM PLUS,AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33587,1000009,AUDI,1002177,Q7,1008043,3.0 TDI QUATTRO TECHNOLOGY PACK,AUDI Q7 3.0 TDI QUATTRO TECHNOLOGY PACK (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33589,1000009,AUDI,1002177,Q7,1008044,3.0 TFSI QUATTRO,AUDI Q7 3.0 TFSI QUATTRO (2995 cc),Car,1,Petrol,7,audiQ7.jpg,0,2995,1000016,SUV
33591,1000009,AUDI,1002177,Q7,1008045,35 TDI PREMIUM,AUDI Q7 35 TDI PREMIUM (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33593,1000009,AUDI,1002177,Q7,1008046,35 TDI PREMIUM + SUNROOF,AUDI Q7 35 TDI PREMIUM + SUNROOF (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33595,1000009,AUDI,1002177,Q7,1008047,35 TDI PREMIUM PLUS,AUDI Q7 35 TDI PREMIUM PLUS (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33597,1000009,AUDI,1002177,Q7,1008048,35 TDI PREMIUM PLUS + SUNROOF,AUDI Q7 35 TDI PREMIUM PLUS + SUNROOF (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33599,1000009,AUDI,1002177,Q7,1008049,35 TDI TECHNOLOGY PACK,AUDI Q7 35 TDI TECHNOLOGY PACK (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33601,1000009,AUDI,1002177,Q7,1008050,35 TDI TECHNOLOGY PACK + SUNROOF,AUDI Q7 35 TDI TECHNOLOGY PACK + SUNROOF (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33603,1000009,AUDI,1002177,Q7,1008051,4.2 TDI QUATTRO,AUDI Q7 4.2 TDI QUATTRO (4134 cc),Car,2,Diesel,7,audiQ7.jpg,0,4134,1000016,SUV
33605,1000009,AUDI,1002177,Q7,1008052,4.2 TDI TECHNOLOGY PACK,AUDI Q7 4.2 TDI TECHNOLOGY PACK (2967 cc),Car,2,Diesel,7,audiQ7.jpg,0,2967,1000016,SUV
33607,1000009,AUDI,1002177,Q7,1008053,45 TDI TECHNOLOGY PACK + SUNROOF,AUDI Q7 45 TDI TECHNOLOGY PACK + SUNROOF (4134 cc),Car,2,Diesel,7,audiQ7.jpg,0,4134,1000016,SUV
33609,1000009,AUDI,1002178,R8,1008054,5.2 V10 PLUS,AUDI R8 5.2 V10 PLUS (5204 cc),Car,1,Petrol,2,Audi-R8.jpg,0,5204,1000013,Luxury
33611,1000009,AUDI,1002178,R8,1008055,COUPE 4.2 FSI QUATTRO,AUDI R8 COUPE 4.2 FSI QUATTRO (4163 cc),Car,1,Petrol,2,Audi-R8.jpg,0,4163,1000013,Luxury
33613,1000009,AUDI,1002178,R8,1008056,COUPE 4.2 FSI QUATTRO R TRONIC,AUDI R8 COUPE 4.2 FSI QUATTRO R TRONIC (4163 cc),Car,1,Petrol,2,Audi-R8.jpg,0,4163,1000013,Luxury
33615,1000009,AUDI,1002178,R8,1008057,4.2 V8 COUPE,AUDI R8 4.2 V8 COUPE (4163 cc),Car,1,Petrol,2,Audi-R8.jpg,0,4163,1000013,Luxury
33617,1000009,AUDI,1002178,R8,1008058,5.2 V10 COUPE,AUDI R8 5.2 V10 COUPE (5204 cc),Car,1,Petrol,2,Audi-R8.jpg,0,5204,1000013,Luxury
33619,1000009,AUDI,1002178,R8,1008059,5.2 V10 SPYDER,AUDI R8 5.2 V10 SPYDER (5204 cc),Car,1,Petrol,2,Audi-R8.jpg,0,5204,1000013,Luxury
33621,1000009,AUDI,1002178,R8,1008060,CONVERTIBLE 5.2 FSI QUATTRO SPYDER,AUDI R8 CONVERTIBLE 5.2 FSI QUATTRO SPYDER (5204 cc),Car,1,Petrol,2,Audi-R8.jpg,0,5204,1000013,Luxury
33623,1000009,AUDI,1002178,R8,1011802,LMX,AUDI R8 LMX (5204 cc),Car,1,Petrol,2,Audi-R8.jpg,0,5204,1000013,Luxury
33625,1000009,AUDI,1002178,R8,1011551,COPPER EDITION,AUDI R8 COPPER EDITION (4163 cc),Car,1,Petrol,2,Audi-R8.jpg,0,4163,1000013,Luxury
33627,1000009,AUDI,1002178,R8,1011556,R-TRONICE,AUDI R8 R-TRONICE (4163 cc),Car,1,Petrol,2,Audi-R8.jpg,0,4163,1000013,Luxury
33629,1000009,AUDI,1002179,RS 6,1008061,AVANT,AUDI RS 6 AVANT (3993 cc),Car,1,Petrol,5,audiA6.jpg,0,3993,1000016,SUV
33631,1000009,AUDI,1002180,RS7 SPORTBACK,1008062,4.0 TFSI PERFORMANCE,AUDI RS7 SPORTBACK 4.0 TFSI PERFORMANCE (3993 cc),Car,1,Petrol,4,audiA6.jpg,0,3993,1000013,Luxury
33633,1000009,AUDI,1002180,RS7 SPORTBACK,1008063,4.0 TFSI QUATTRO,AUDI RS7 SPORTBACK 4.0 TFSI QUATTRO (3993 cc),Car,1,Petrol,4,audiA6.jpg,0,3993,1000013,Luxury
33635,1000009,AUDI,1002181,S5 SPORTBACK,1008064,3.0 TFSI QUATTRO,AUDI S5 SPORTBACK 3.0 TFSI QUATTRO (2995 cc),Car,1,Petrol,5,audiA6.jpg,0,2995,1000015,Premium
33637,1000009,AUDI,1002182,TT,1008065,45 TFSI,AUDI TT 45 TFSI (1948 cc),Car,1,Petrol,2,Audi-TT.jpg,0,1948,1000015,Premium
33639,1000009,AUDI,1002182,TT,1008066,3.2 COUPE QUATTRO,AUDI TT 3.2 COUPE QUATTRO (3189 cc),Car,1,Petrol,2,Audi-TT.jpg,0,3189,1000014,Executive
33641,1000009,AUDI,1002182,TT,1008067,2.0 TFSI QUATTRO,AUDI TT 2.0 TFSI QUATTRO (1984 cc),Car,1,Petrol,2,Audi-TT.jpg,0,1984,1000015,Premium
33643,1000009,AUDI,1002182,TT,1011579,RS QUATTRO,AUDI TT RS QUATTRO (2496 cc),Car,1,Petrol,2,Audi-TT.jpg,0,2496,1000015,Premium
33645,1000009,AUDI,1002182,TT,1011574,COUPE DIESEL,AUDI TT COUPE DIESEL (2000 cc),Car,2,Diesel,2,Audi-TT.jpg,0,2000,1000014,Executive
33647,1000009,AUDI,1002574,S6,1012000,4.0 TFSI QUATTRO,AUDI S6 4.0 TFSI QUATTRO (3993 cc),Car,1,Petrol,5,audiA6.jpg,0,3993,1000015,Premium
33649,1000009,AUDI,1002575,S4,1012001,V6 3.0 TFSI,AUDI S4 V6 3.0 TFSI (2995 cc),Car,1,Petrol,5,audiA6.jpg,0,2995,1000015,Premium
33651,1000009,AUDI,1002576,RS 5,1012002,COUPE,AUDI RS 5 COUPE (4163 cc),Car,1,Petrol,4,audiA6.jpg,0,4163,1000015,Premium
33653,1000009,AUDI,1002561,A5,1011724,S5,AUDI A5 S5 (2995 cc),Car,1,Petrol,5,audiA6.jpg,0,2995,1000015,Premium
33655,1000009,AUDI,1002561,A5,1011722,SPORTBACK,AUDI A5 SPORTBACK (1968 cc),Car,2,Diesel,5,audiA6.jpg,0,1968,1000015,Premium
33657,1000009,AUDI,1002562,A5 CABRIOLET,1011729,2.0 TDI,AUDI A5 CABRIOLET 2.0 TDI (1968 cc),Car,2,Diesel,5,audiA6.jpg,0,1968,1000015,Premium
33659,1000009,AUDI,1002550,S8,1011559,5.2 V10,AUDI S8 5.2 V10 (5200 cc),Car,1,Petrol,5,audiA6.jpg,0,5200,1000015,Premium
33661,1000010,BAJAJ,1003602,JA,1015425,STD,BAJAJ JA STD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
33663,1000010,BAJAJ,1003603,PROWLER,1015428,STD,BAJAJ PROWLER STD (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
33665,1000010,BAJAJ,1003604,RTZ,1015430,STD,BAJAJ RTZ STD (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
33667,1000010,BAJAJ,1002046,STAR,1014272,DLX ( P ),BAJAJ STAR DLX ( P ) (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
33669,1000010,BAJAJ,1001848,ASPIRE,1014224,STD,BAJAJ ASPIRE STD (100 cc),Bike,1,Petrol,2,Bajaj-Aspire.jpg,0,100,1000004,Motor cycle
33671,1000010,BAJAJ,1001848,ASPIRE,1014705,STD,BAJAJ ASPIRE STD (112 cc),Bike,1,Petrol,2,Bajaj-Aspire.jpg,0,112,1000004,Motor cycle
33673,1000010,BAJAJ,1001849,AVENGER,1014719,STD,BAJAJ AVENGER STD (220 cc),Bike,1,Petrol,2,Bajaj-Avenger.jpg,0,220,1000004,Motor cycle
33675,1000010,BAJAJ,1001849,AVENGER,1014225,STD,BAJAJ AVENGER STD (180 cc),Bike,1,Petrol,2,Bajaj-Avenger.jpg,0,180,1000001,Compact
33677,1000010,BAJAJ,1001849,AVENGER,1014226,STD,BAJAJ AVENGER STD (200 cc),Bike,1,Petrol,2,Bajaj-Avenger.jpg,0,200,1000001,Compact
33679,1000010,BAJAJ,1001849,AVENGER,1015240,STREET,BAJAJ AVENGER STREET (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
33681,1000010,BAJAJ,1001849,AVENGER,1015241,STREET,BAJAJ AVENGER STREET (220 cc),Bike,1,Petrol,2,default-bike.jpg,0,220,1000004,Motor cycle
33683,1000010,BAJAJ,1001849,AVENGER,1015242,CRUISE,BAJAJ AVENGER CRUISE (220 cc),Bike,1,Petrol,2,default-bike.jpg,0,220,1000004,Motor cycle
33685,1000010,BAJAJ,1001849,AVENGER,1015402,Street,BAJAJ AVENGER Street (180 cc),Bike,1,Petrol,2,default-bike.jpg,0,180,1000004,Motor cycle
33687,1000010,BAJAJ,1001850,BOXER,1015099,STD,BAJAJ BOXER STD (125 cc),Bike,1,Petrol,2,Bajaj-Boxer.jpg,0,125,1000004,Motor cycle
33689,1000010,BAJAJ,1001850,BOXER,1014905,150,BAJAJ BOXER 150 (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
33691,1000010,BAJAJ,1001850,BOXER,1015001,150 ELECTRIC START DRUM BRAKE SPOKE WHEEL,BAJAJ BOXER 150 ELECTRIC START DRUM BRAKE SPOKE WHEEL (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
33693,1000010,BAJAJ,1001850,BOXER,1014227,STD,BAJAJ BOXER STD (100 cc),Bike,1,Petrol,2,Bajaj-Boxer.jpg,0,100,1000004,Motor cycle
33695,1000010,BAJAJ,1001850,BOXER,1014686,AR,BAJAJ BOXER AR (99 cc),Bike,1,Petrol,2,default-bike.jpg,0,99,1000004,Motor cycle
33697,1000010,BAJAJ,1001850,BOXER,1014687,AT,BAJAJ BOXER AT (99 cc),Bike,1,Petrol,2,Bajaj-Boxer.jpg,0,99,1000004,Motor cycle
33699,1000010,BAJAJ,1001850,BOXER,1014688,CT,BAJAJ BOXER CT (99 cc),Bike,1,Petrol,2,default-bike.jpg,0,99,1000004,Motor cycle
33701,1000010,BAJAJ,1001851,BRAVO,1014708,STD,BAJAJ BRAVO STD (146 cc),Bike,1,Petrol,2,Bajaj-Bravo.jpg,0,146,1000008,Scooter
33703,1000010,BAJAJ,1001851,BRAVO,1014228,STD,BAJAJ BRAVO STD (145 cc),Bike,1,Petrol,2,Bajaj-Bravo.jpg,0,145,1000004,Motor cycle
33705,1000010,BAJAJ,1001852,BYK,1014229,STD,BAJAJ BYK STD (92 cc),Bike,1,Petrol,2,Bajaj-Byk.jpg,0,92,1000004,Motor cycle
33707,1000010,BAJAJ,1001852,BYK,1014689,M,BAJAJ BYK M (92 cc),Bike,1,Petrol,2,Bajaj-Byk.jpg,0,92,1000004,Motor cycle
33709,1000010,BAJAJ,1001852,BYK,1014690,STANDARD,BAJAJ BYK STANDARD (92 cc),Bike,1,Petrol,2,default-bike.jpg,0,92,1000004,Motor cycle
33711,1000010,BAJAJ,1001853,CALIBER,1014691,CALIBER 115,BAJAJ CALIBER CALIBER 115 (111 cc),Bike,1,Petrol,2,default-bike.jpg,0,111,1000004,Motor cycle
33713,1000010,BAJAJ,1001853,CALIBER,1014692,CROMA,BAJAJ CALIBER CROMA (111 cc),Bike,1,Petrol,2,Bajaj-Caliber.jpg,0,111,1000004,Motor cycle
33715,1000010,BAJAJ,1001853,CALIBER,1014230,STD,BAJAJ CALIBER STD (110 cc),Bike,1,Petrol,2,Bajaj-Caliber.jpg,0,110,1000004,Motor cycle
33717,1000010,BAJAJ,1001854,CHETAK,1014231,STD,BAJAJ CHETAK STD (145 cc),Bike,1,Petrol,2,default-bike.jpg,0,145,1000004,Motor cycle
33719,1000010,BAJAJ,1001854,CHETAK,1014232,4 STROKE,BAJAJ CHETAK 4 STROKE (125 cc),Bike,1,Petrol,2,Bajaj-Chetak.jpg,0,125,1000004,Motor cycle
33721,1000010,BAJAJ,1001854,CHETAK,1014693,METALLIC,BAJAJ CHETAK METALLIC (145 cc),Bike,1,Petrol,2,Bajaj-Chetak.jpg,0,145,1000008,Scooter
33723,1000010,BAJAJ,1001855,CLASSIC,1014714,SL,BAJAJ CLASSIC SL (145 cc),Bike,1,Petrol,2,default-bike.jpg,0,145,1000008,Scooter
33725,1000010,BAJAJ,1001855,CLASSIC,1014233,STD,BAJAJ CLASSIC STD (145 cc),Bike,1,Petrol,2,Bajaj-Classic.jpg,0,145,1000004,Motor cycle
33727,1000010,BAJAJ,1001856,CT,1014234,100 STD,BAJAJ CT 100 STD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
33729,1000010,BAJAJ,1001856,CT,1014706,100 NULL,BAJAJ CT 100 NULL (99 cc),Bike,1,Petrol,2,default-bike.jpg,0,99,1000004,Motor cycle
33731,1000010,BAJAJ,1001856,CT,1014707,100 Deluxe,BAJAJ CT 100 Deluxe (99 cc),Bike,1,Petrol,2,default-bike.jpg,0,99,1000004,Motor cycle
33733,1000010,BAJAJ,1001857,CUB,1014235,STD,BAJAJ CUB STD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
33735,1000010,BAJAJ,1001858,DISCOVER,1014236,ELECTRIC START,BAJAJ DISCOVER ELECTRIC START (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
33737,1000010,BAJAJ,1001858,DISCOVER,1014237,KICK START,BAJAJ DISCOVER KICK START (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
33739,1000010,BAJAJ,1001858,DISCOVER,1014238,112 STD,BAJAJ DISCOVER 112 STD (112 cc),Bike,1,Petrol,2,Bajaj-Discover.jpg,0,112,1000004,Motor cycle
33741,1000010,BAJAJ,1001858,DISCOVER,1014239,125 KICK START DISC BRAKE,BAJAJ DISCOVER 125 KICK START DISC BRAKE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
33743,1000010,BAJAJ,1001858,DISCOVER,1014240,125 ELECTRIC START DRUM BRAKE,BAJAJ DISCOVER 125 ELECTRIC START DRUM BRAKE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000003,Mid Size
33745,1000010,BAJAJ,1001858,DISCOVER,1014241,125 ELECTRIC START DISC BRAKE,BAJAJ DISCOVER 125 ELECTRIC START DISC BRAKE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000003,Mid Size
33747,1000010,BAJAJ,1001858,DISCOVER,1014242,135 DTSI KICK START,BAJAJ DISCOVER 135 DTSI KICK START (135 cc),Bike,1,Petrol,2,default-bike.jpg,0,135,1000016,SUV
33749,1000010,BAJAJ,1001858,DISCOVER,1014243,135 DTSI ELECTRIC START,BAJAJ DISCOVER 135 DTSI ELECTRIC START (135 cc),Bike,1,Petrol,2,default-bike.jpg,0,135,1000004,Motor cycle
33751,1000010,BAJAJ,1001858,DISCOVER,1014244,135 DTSI SPORTS,BAJAJ DISCOVER 135 DTSI SPORTS (135 cc),Bike,1,Petrol,2,Bajaj-Discover.jpg,0,135,1000004,Motor cycle
33753,1000010,BAJAJ,1001858,DISCOVER,1014702,ELECTRIC START UG,BAJAJ DISCOVER ELECTRIC START UG (135 cc),Bike,1,Petrol,2,default-bike.jpg,0,135,1000004,Motor cycle
33755,1000010,BAJAJ,1001858,DISCOVER,1014694,STD,BAJAJ DISCOVER STD (134 cc),Bike,1,Petrol,2,Bajaj-Discover.jpg,0,134,1000004,Motor cycle
33757,1000010,BAJAJ,1001858,DISCOVER,1014695,DTS-SI,BAJAJ DISCOVER DTS-SI (94 cc),Bike,1,Petrol,2,default-bike.jpg,0,94,1000004,Motor cycle
